review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,identified_theme
503,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-01-29,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
504,"Amole app has a great interface, very clean and navigable navigation.",3,2026-02-01,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
505,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-04-25,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
506,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-01-02,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
507,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-05-06,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
508,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-01-14,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
509,Where is the fingerprint login? Typing my long password every time is annoying.,1,2026-03-20,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
510,Failed transfers. System says network error but my balance was deducted.,2,2026-01-22,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
511,Please add biometric authentication like fingerprint sign in.,3,2026-04-08,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
512,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-03-12,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
513,Smooth transfers and quick notifications. Highly recommended.,5,2026-01-12,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
514,"Awesome banking experience, fast navigation and secure transfers.",5,2026-03-05,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
515,"Amole app has a great interface, very clean and navigable navigation.",4,2026-03-03,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
516,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-04-23,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
517,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-02-12,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
518,"Amole app has a great interface, very clean and navigable navigation.",4,2026-05-08,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
519,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-04-16,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
520,Please add biometric authentication like fingerprint sign in.,4,2026-02-24,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
521,"Amole app has a great interface, very clean and navigable navigation.",4,2026-02-04,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
522,Where is the fingerprint login? Typing my long password every time is annoying.,3,2026-03-28,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
523,Where is the fingerprint login? Typing my long password every time is annoying.,3,2026-01-11,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
524,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-04-05,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
525,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-05-11,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
526,"Amole app has a great interface, very clean and navigable navigation.",5,2026-01-13,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
527,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-04-06,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
528,"Great user interface, clean design, but login error pops up frequently.",4,2026-02-20,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
529,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-04-13,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
530,"Awesome banking experience, fast navigation and secure transfers.",5,2026-03-13,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
531,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-03-01,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
532,Please add biometric authentication like fingerprint sign in.,4,2026-04-01,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
533,"Great user interface, clean design, but login error pops up frequently.",4,2026-03-15,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
534,Smooth transfers and quick notifications. Highly recommended.,5,2026-02-25,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
535,Where is the fingerprint login? Typing my long password every time is annoying.,2,2026-01-19,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
536,"Great user interface, clean design, but login error pops up frequently.",4,2026-02-16,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
537,Where is the fingerprint login? Typing my long password every time is annoying.,2,2026-01-09,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
538,Please add biometric authentication like fingerprint sign in.,3,2026-03-02,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
539,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-03-13,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
540,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-01-03,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
541,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-02-21,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
542,"Great user interface, clean design, but login error pops up frequently.",4,2026-04-14,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
543,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-03-31,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
544,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-04-19,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
545,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-02-25,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
546,I did not receive the OTP token. Stuck on login screen for hours.,2,2026-01-21,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
547,Very slow transfer loading times today. App kept crashing during payments.,1,2026-03-21,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
548,"Awesome banking experience, fast navigation and secure transfers.",5,2026-04-16,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
549,Smooth transfers and quick notifications. Highly recommended.,5,2026-04-25,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
550,Failed transfers. System says network error but my balance was deducted.,2,2026-03-28,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
551,"Great user interface, clean design, but login error pops up frequently.",2,2026-04-25,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
552,Please add biometric authentication like fingerprint sign in.,2,2026-04-15,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
553,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-01-29,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
554,Please add biometric authentication like fingerprint sign in.,3,2026-01-11,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
555,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-04-20,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
556,"Awesome banking experience, fast navigation and secure transfers.",4,2026-04-26,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
557,Please add biometric authentication like fingerprint sign in.,4,2026-01-24,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
558,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-01-27,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
559,Smooth transfers and quick notifications. Highly recommended.,5,2026-01-23,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
560,Please add biometric authentication like fingerprint sign in.,4,2026-02-02,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
561,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-04-14,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
562,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-01-30,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
563,Failed transfers. System says network error but my balance was deducted.,1,2026-01-12,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
564,I did not receive the OTP token. Stuck on login screen for hours.,2,2026-04-09,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
565,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-05-09,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
566,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-04-09,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
567,Smooth transfers and quick notifications. Highly recommended.,5,2026-02-17,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
568,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-04-21,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
569,"Great user interface, clean design, but login error pops up frequently.",3,2026-03-29,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
570,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-01-31,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
571,Smooth transfers and quick notifications. Highly recommended.,5,2026-03-25,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
572,"Awesome banking experience, fast navigation and secure transfers.",4,2026-04-15,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
573,Where is the fingerprint login? Typing my long password every time is annoying.,2,2026-01-25,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
